,transaction_id,product_id,customer_id,brand,product_line,product_class,product_size,list_price,standard_cost,product_first_sold_date,gender,past_3_years_bike_related_purchases,job_title,job_industry_category,wealth_segment,tenure,DOB_year,DOB_month,DOB_day,DOB_day_of_week,transaction_date_year,transaction_date_month,transaction_date_day,transaction_date_day_of_week,owns_car_Yes,deceased_indicator_Y,online_order_1.0,order_status_Cancelled
187,188,3,1597,5,3,3,1,2091.47,388.92,41167.0,1,93.0,109,8,0,14.0,1977,2,1,1,1970,1,1,3,False,False,True,False
188,189,56,2713,3,3,3,2,183.86,137.9,34143.0,1,55.0,171,8,0,5.0,1954,11,3,2,1970,1,1,3,True,False,True,False
189,190,37,1435,3,3,2,2,1793.43,248.82,40672.0,1,96.0,157,9,0,19.0,1968,4,27,5,1970,1,1,3,True,False,True,False
190,191,34,1477,2,2,1,1,774.53,464.72,39526.0,2,42.0,14,2,2,10.683238709017441,1977,8,31,2,1970,1,1,3,True,False,True,False
191,192,0,1614,0,3,3,2,230.91,173.18,39031.0,1,2.0,106,6,1,8.0,1984,8,12,6,1970,1,1,3,False,False,True,False
192,193,12,1254,6,3,3,2,1231.15,161.6,39880.0,1,60.0,82,8,2,5.0,1958,12,18,3,1970,1,1,3,True,False,True,False
193,194,25,1423,0,2,3,2,1538.99,829.65,40553.0,0,51.0,130,5,2,19.0,1959,6,17,2,1970,1,1,3,False,False,False,False
194,195,81,276,2,3,3,3,586.45,521.94,33429.0,0,47.0,106,2,2,22.0,1990,3,25,6,1970,1,1,3,False,False,False,False
195,196,19,1315,3,2,1,1,12.01,7.21,36334.0,0,46.0,106,4,2,12.0,1973,6,24,6,1970,1,1,3,True,False,True,False
196,197,45,591,4,3,3,2,441.49,84.99,34071.0,1,16.0,38,1,0,16.0,1974,10,2,2,1970,1,1,3,False,False,True,False
197,198,74,1017,6,3,3,2,1762.96,950.52,41848.0,0,88.0,23,1,1,16.0,1979,1,9,1,1970,1,1,3,False,False,False,False
198,199,33,2123,0,3,3,3,1311.44,1167.18,33888.0,0,36.0,157,5,0,2.0,1993,3,19,4,1970,1,1,3,False,False,False,False
199,200,57,2889,6,4,3,1,1890.39,260.14,34143.0,1,55.0,24,6,2,8.0,1986,4,1,1,1970,1,1,3,True,False,True,False
200,201,0,3208,5,2,3,2,533.51,400.13,41064.0,0,53.0,184,6,1,15.0,1967,2,6,0,1970,1,1,3,False,False,True,False
201,202,23,2406,2,0,2,3,688.63,612.88,39031.0,1,34.0,71,6,0,9.0,1973,6,11,0,1970,1,1,3,True,False,True,False
202,203,67,2041,2,2,3,2,544.05,376.84,38647.0,1,52.0,183,2,2,17.0,1957,10,27,6,1970,1,1,3,False,False,False,False
203,204,81,1598,2,3,3,3,586.45,521.94,33429.0,0,87.0,144,6,2,11.0,1973,12,2,6,1970,1,1,3,False,False,True,False
204,205,58,1842,3,3,3,2,912.52,141.4,42295.0,1,89.0,9,2,2,8.0,1977,2,27,6,1970,1,1,3,False,False,True,False
205,206,5,141,0,3,1,2,1129.13,677.48,38573.0,1,67.0,181,2,1,10.0,1954,6,25,4,1970,1,1,3,True,False,False,False
206,207,94,1321,0,3,3,1,1635.3,993.66,41434.0,0,29.0,63,0,0,8.0,1994,7,5,1,1970,1,1,3,False,False,False,False
207,208,51,183,3,3,1,2,2005.66,1203.4,41009.0,0,7.0,80,8,0,3.0,1997,8,5,1,1970,1,1,3,False,False,False,False
208,209,59,2591,6,3,3,3,1415.01,1259.36,37626.0,1,50.0,106,8,1,13.0,1974,2,4,0,1970,1,1,3,False,False,False,False
209,210,63,3356,4,3,3,2,1483.2,99.59,33879.0,1,47.0,143,2,2,6.0,1959,3,23,0,1970,1,1,3,True,False,True,False
210,211,40,766,3,3,1,2,1458.17,874.9,38750.0,0,16.0,106,8,2,14.0,1975,4,22,1,1970,1,1,3,True,False,True,False
211,212,80,1596,5,3,3,1,1469.44,596.55,38647.0,1,2.0,49,2,1,8.0,1969,7,1,1,1970,1,1,3,True,False,False,False
212,213,82,520,2,3,1,2,1148.64,689.18,42226.0,0,66.0,186,2,0,15.0,1964,8,9,6,1970,1,1,3,True,False,False,False
213,214,46,868,4,3,2,2,1289.85,74.51,41009.0,0,84.0,183,2,2,11.0,1979,7,18,2,1970,1,1,3,True,False,True,False
214,215,78,2999,0,3,3,1,1765.3,709.48,42226.0,2,28.0,38,4,0,10.683238709017441,1977,8,31,2,1970,1,1,3,True,False,False,False
215,216,72,352,2,3,3,2,360.4,270.3,42710.0,1,12.0,147,8,2,4.0,1979,7,8,6,1970,1,1,3,False,False,True,False
216,217,75,1140,0,4,3,1,1873.97,863.95,38193.0,0,32.0,71,6,2,13.0,1986,2,25,1,1970,1,1,3,True,False,False,False
217,218,40,621,5,2,3,1,1894.19,598.76,37823.0,1,78.0,178,6,1,14.0,1964,11,29,6,1970,1,1,3,False,False,False,False
218,219,2,3307,0,2,2,3,590.26,525.33,40487.0,0,96.0,21,3,1,14.0,1978,9,2,5,1970,1,1,3,False,False,False,False
219,220,10,1502,6,4,3,2,1466.68,363.25,41345.0,0,52.0,56,2,0,11.0,1990,3,26,0,1970,1,1,3,True,False,True,False
220,221,35,936,0,3,3,2,1403.5,954.82,42688.0,1,64.0,164,3,1,3.0,1988,5,16,0,1970,1,1,3,False,False,False,False
221,222,8,939,4,2,3,3,1703.52,1516.13,40649.0,1,53.0,120,5,2,6.0,1961,1,10,1,1970,1,1,3,False,False,True,False
222,223,2,2698,0,2,2,3,590.26,525.33,40487.0,0,19.0,19,3,1,20.0,1974,6,15,5,1970,1,1,3,False,False,False,False
223,224,69,579,0,2,3,2,792.9,594.68,33879.0,0,89.0,157,3,2,12.0,1974,6,11,1,1970,1,1,3,False,False,True,False
224,225,54,2036,6,3,3,2,1292.84,13.44,39915.0,0,11.0,106,6,2,17.0,1977,4,29,4,1970,1,1,3,False,False,True,False
225,226,8,3077,4,2,3,3,1703.52,1516.13,34079.0,1,19.0,94,5,0,2.0,2000,8,11,4,1970,1,1,3,False,False,False,False
226,227,86,369,3,3,3,2,235.63,125.07,38482.0,1,19.0,14,2,2,9.0,1991,8,24,5,1970,1,1,3,True,False,True,False
227,228,13,821,4,3,3,2,1163.89,589.27,41345.0,1,41.0,73,2,2,7.0,1981,7,24,4,1970,1,1,3,True,False,True,False
228,229,19,2687,5,0,2,2,574.64,459.71,40784.0,1,67.0,39,5,1,20.0,1962,1,28,6,1970,1,1,3,True,False,True,False
229,230,86,681,3,3,3,2,235.63,125.07,41434.0,0,55.0,185,5,2,17.0,1978,9,18,0,1970,1,1,3,True,False,True,False
230,231,46,37,3,3,2,2,1793.43,248.82,36361.0,0,46.0,154,3,1,16.0,1985,12,22,6,1970,1,1,3,False,False,True,False
231,232,30,3002,4,3,1,2,748.17,448.9,36361.0,1,62.0,116,2,2,16.0,1956,12,6,3,1970,1,1,3,True,False,False,False
232,233,92,396,6,4,3,1,1890.39,260.14,33259.0,0,98.0,178,9,1,16.0,1967,1,25,2,1970,1,1,3,True,False,False,False
233,234,71,550,4,3,1,1,1842.92,1105.75,34996.0,0,16.0,106,8,2,15.0,1976,7,10,5,1970,1,1,3,False,False,True,False
234,235,77,1605,2,2,3,1,1240.31,795.1,40553.0,0,72.0,106,6,0,9.0,1988,3,1,1,1970,1,1,3,False,False,False,False
235,236,7,2325,0,3,3,3,1311.44,1167.18,37698.0,1,50.0,54,8,1,12.0,1964,1,6,0,1970,1,1,3,True,False,True,False
236,237,23,1420,2,0,2,3,688.63,612.88,34244.0,0,14.0,55,3,2,11.0,1959,10,12,0,1970,1,1,3,False,False,True,False
237,238,12,3099,6,3,3,2,1231.15,161.6,34586.0,0,73.0,106,8,2,3.0,1996,11,26,1,1970,1,1,3,True,False,False,False
238,239,61,1645,3,3,2,2,71.16,56.93,42145.0,1,34.0,140,6,0,5.0,1995,6,12,0,1970,1,1,3,True,False,True,False
239,240,21,546,4,3,3,1,1071.23,380.74,33552.0,0,80.0,94,3,2,12.0,1981,2,24,1,1970,1,1,3,True,False,False,False
240,241,86,2885,3,3,3,2,235.63,125.07,37626.0,0,70.0,44,2,2,4.0,1969,7,3,3,1970,1,1,3,True,False,True,False
241,242,57,2740,6,4,3,1,1890.39,260.14,36146.0,0,61.0,19,2,0,12.0,1963,2,2,5,1970,1,1,3,True,False,False,False
242,243,63,3166,4,3,3,2,1483.2,99.59,36146.0,1,96.0,154,3,2,20.0,1955,5,11,2,1970,1,1,3,False,False,True,False
243,244,63,3487,6,3,3,2,1992.93,762.63,34115.0,0,4.0,21,3,1,18.0,1977,12,15,3,1970,1,1,3,False,False,True,False
244,245,33,2890,0,3,3,3,1311.44,1167.18,40336.0,1,64.0,164,6,0,20.0,1959,5,17,6,1970,1,1,3,True,False,True,False
245,246,98,3370,3,3,3,2,795.34,101.58,42172.0,1,8.0,50,6,1,5.0,1954,1,22,4,1970,1,1,3,True,False,False,False
246,247,15,3393,2,3,2,2,958.74,748.9,39880.0,0,23.0,182,8,2,7.0,1954,2,21,6,1970,1,1,3,True,False,True,False
247,248,57,2410,6,4,3,1,1890.39,260.14,34143.0,0,75.0,77,5,2,21.0,1974,8,24,5,1970,1,1,3,True,False,False,False
248,249,61,3466,3,3,2,2,71.16,56.93,42172.0,1,65.0,99,4,2,18.0,1979,9,28,4,1970,1,1,3,False,False,True,False
249,250,48,1454,6,3,3,2,1762.96,950.52,35470.0,1,4.0,119,0,2,3.0,1979,4,7,5,1970,1,1,3,True,False,False,True
250,251,63,1967,4,3,3,2,1483.2,99.59,42145.0,0,88.0,39,5,0,17.0,1985,11,19,1,1970,1,1,3,True,False,False,False
251,252,78,3089,0,3,3,1,1765.3,709.48,41533.0,1,27.0,194,5,0,2.0,2000,2,24,3,1970,1,1,3,True,False,False,False
252,253,2,3123,0,2,2,3,590.26,525.33,40487.0,0,71.0,55,3,1,20.0,1976,8,17,1,1970,1,1,3,False,False,False,False
253,254,67,2692,4,3,3,1,1071.23,380.74,36334.0,0,57.0,140,3,1,22.0,1988,12,19,0,1970,1,1,3,True,False,False,False
254,255,67,2801,2,2,3,2,544.05,376.84,38647.0,0,15.0,106,3,2,10.0,1965,1,26,1,1970,1,1,3,False,False,True,True
255,256,13,1580,4,3,3,2,1577.53,826.51,40618.0,1,23.0,25,8,1,5.0,1981,6,21,6,1970,1,1,3,False,False,True,False
256,257,65,352,6,3,3,2,1807.45,778.69,42145.0,1,12.0,147,8,2,4.0,1979,7,8,6,1970,1,1,3,False,False,False,False
257,258,49,1777,5,2,3,2,533.51,400.13,41064.0,0,47.0,147,8,0,1.0,1994,5,2,0,1970,1,1,3,False,False,True,False
258,259,87,142,0,3,1,2,1179.0,707.4,35667.0,1,57.0,132,3,0,17.0,1967,8,7,0,1970,1,1,3,False,False,True,False
259,260,31,3393,0,3,3,2,230.91,173.18,40618.0,0,23.0,182,8,2,7.0,1954,2,21,6,1970,1,1,3,True,False,False,False
260,261,17,599,4,3,1,2,1024.66,614.8,39880.0,2,48.0,151,2,2,10.683238709017441,1977,8,31,2,1970,1,1,3,True,False,False,False
261,262,91,1258,4,3,3,2,100.35,75.26,36367.0,1,89.0,77,5,2,6.0,1978,4,21,4,1970,1,1,3,False,False,False,False
262,263,53,3405,3,3,3,2,795.34,101.58,36668.0,0,89.0,130,2,2,3.0,1996,8,18,6,1970,1,1,3,True,False,True,False
263,264,38,3198,4,3,3,2,1577.53,826.51,34170.0,1,66.0,104,5,2,1.0,1997,8,2,5,1970,1,1,3,True,False,False,False
264,265,20,834,5,3,3,3,1775.81,1580.47,40303.0,1,37.0,70,2,2,3.0,1973,4,7,5,1970,1,1,3,False,False,False,False
265,266,44,3467,6,3,3,2,1769.64,108.76,40672.0,1,31.0,186,4,2,21.0,1980,5,20,1,1970,1,1,3,False,False,True,False
266,267,69,3436,0,2,3,2,792.9,594.68,41922.0,0,4.0,106,2,2,5.0,1958,11,22,5,1970,1,1,3,True,False,True,False
267,268,68,1516,3,3,3,2,1636.9,44.71,40410.0,1,6.0,187,4,0,19.0,1967,7,12,2,1970,1,1,3,False,False,False,False
268,269,11,2833,0,3,1,2,1274.93,764.96,41345.0,1,60.0,106,4,2,3.0,1999,11,26,4,1970,1,1,3,True,False,True,False
269,270,2,2362,4,3,3,2,71.49,53.62,38573.0,1,49.0,59,2,0,19.0,1972,6,5,0,1970,1,1,3,True,False,False,False
270,271,27,2337,5,3,3,2,499.53,388.72,36334.0,0,47.0,123,3,2,1.0,2000,1,11,1,1970,1,1,3,False,False,False,False
271,272,0,2149,5,3,1,2,358.39,215.03,38002.0,0,26.0,121,6,1,6.0,1978,5,19,4,1970,1,1,3,False,False,True,False
272,273,81,2133,4,3,3,2,1151.96,649.49,35470.0,0,44.0,76,2,1,3.0,1998,1,20,1,1970,1,1,3,False,False,False,False
273,274,6,360,3,3,1,2,227.88,136.73,41701.0,0,64.0,169,7,2,19.0,1956,4,2,0,1970,1,1,3,True,False,True,False
274,275,76,2969,6,3,2,2,642.31,513.85,41922.0,1,12.0,54,6,2,6.0,1974,11,5,1,1970,1,1,3,True,False,True,False
275,276,18,1720,4,3,3,2,575.27,431.45,34244.0,0,96.0,166,2,2,13.0,1986,10,6,0,1970,1,1,3,True,False,False,False
276,277,18,2904,2,3,1,2,1148.64,689.18,36145.0,0,26.0,162,5,1,11.0,1977,6,30,3,1970,1,1,3,True,False,False,False
277,278,9,754,3,2,3,2,742.54,667.4,33549.0,0,15.0,151,2,2,14.0,1979,7,28,5,1970,1,1,3,False,False,False,False
278,279,35,1826,0,3,3,2,1403.5,954.82,42688.0,1,33.0,39,5,1,7.0,1961,1,10,1,1970,1,1,3,True,False,False,False
279,280,93,2487,6,3,3,2,1065.03,230.09,42458.0,1,92.0,115,4,0,14.0,1978,1,13,4,1970,1,1,3,True,False,False,False
280,281,40,2815,3,3,1,2,1458.17,874.9,38750.0,1,50.0,106,3,2,19.0,1954,10,30,5,1970,1,1,3,False,False,False,False
281,282,1,541,0,3,3,2,1403.5,954.82,38258.0,0,23.0,106,5,0,13.0,1966,1,1,5,1970,1,1,3,True,False,False,False
282,283,16,302,2,3,1,3,1661.92,1479.11,34586.0,0,32.0,106,3,2,13.0,1977,3,27,6,1970,1,1,3,False,False,False,False
283,284,44,2024,6,3,3,2,1769.64,108.76,41064.0,0,69.0,187,4,2,2.0,2000,7,14,4,1970,1,1,3,True,False,True,False
284,285,48,142,6,3,3,2,1762.96,950.52,41848.0,1,57.0,132,3,0,17.0,1967,8,7,0,1970,1,1,3,False,False,True,False
285,286,56,768,3,3,3,2,183.86,137.9,34170.0,0,5.0,195,0,0,21.0,1974,1,14,0,1970,1,1,3,True,False,True,False
286,287,36,2147,4,3,2,2,1289.85,74.51,41064.0,1,42.0,68,6,1,1.0,1998,11,4,2,1970,1,1,3,True,False,True,False
287,288,36,529,4,3,2,2,945.04,507.58,38750.0,1,18.0,115,8,0,10.0,1989,7,21,4,1970,1,1,3,True,False,True,False
288,289,13,825,4,3,3,2,1163.89,589.27,34586.0,1,17.0,48,6,0,16.0,1975,8,15,4,1970,1,1,3,True,False,False,False
289,290,55,624,5,2,3,1,1894.19,598.76,34170.0,1,44.0,137,5,2,13.0,1976,1,13,1,1970,1,1,3,True,False,True,False
290,291,38,2302,4,3,3,2,1577.53,826.51,40672.0,0,43.0,101,8,2,4.0,1999,1,9,5,1970,1,1,3,True,False,False,False
291,292,64,3380,0,3,1,3,1977.36,1759.85,42172.0,1,41.0,164,5,1,14.0,1955,1,9,6,1970,1,1,3,True,False,False,False
292,293,0,314,3,3,1,2,227.88,136.73,39298.0,0,27.0,99,8,1,5.0,1962,8,25,5,1970,1,1,3,True,False,False,False
293,294,79,1079,2,3,3,2,1555.58,818.01,37873.0,1,70.0,109,5,2,18.0,1978,1,3,1,1970,1,1,3,False,False,True,False
294,295,11,1643,0,3,1,2,1274.93,764.96,39298.0,0,13.0,106,8,2,19.0,1961,1,7,5,1970,1,1,3,False,False,True,False
295,296,91,1524,4,3,3,2,100.35,75.26,37874.0,0,7.0,19,2,2,16.0,1975,4,29,1,1970,1,1,3,True,False,True,False
296,297,18,3205,4,3,3,2,575.27,431.45,41345.0,1,35.0,1,6,2,20.0,1959,4,20,0,1970,1,1,3,False,False,True,False
297,298,17,2860,4,3,1,2,1024.66,614.8,35378.0,0,13.0,119,6,2,1.0,1995,10,2,0,1970,1,1,3,False,False,True,False
298,299,13,772,4,3,3,2,1163.89,589.27,42560.0,0,12.0,43,1,2,4.0,1998,12,26,5,1970,1,1,3,False,False,False,False
299,300,4,323,0,3,1,2,1129.13,677.48,38216.0,0,54.0,149,3,2,7.0,1973,6,4,0,1970,1,1,3,True,False,True,False
300,301,78,2530,0,3,3,1,1765.3,709.48,35455.0,0,63.0,38,7,2,18.0,1960,8,3,2,1970,1,1,3,True,False,False,False
301,302,42,2426,3,2,3,3,1810.0,1610.9,36498.0,2,64.0,106,4,0,10.683238709017441,1977,8,31,2,1970,1,1,3,True,False,True,False
302,303,48,1883,6,3,3,2,1762.96,950.52,41848.0,0,6.0,106,3,2,6.0,1991,8,13,1,1970,1,1,3,False,False,False,False
303,304,12,2745,6,3,3,2,1231.15,161.6,42560.0,0,8.0,39,5,2,18.0,1977,1,6,3,1970,1,1,3,True,False,False,False
304,305,77,2819,2,2,3,1,1240.31,795.1,40553.0,1,63.0,71,5,0,14.0,1977,12,4,6,1970,1,1,3,False,False,False,False
305,306,25,792,3,3,1,2,2005.66,1203.4,42295.0,1,10.0,175,6,1,4.0,1975,11,19,2,1970,1,1,3,True,False,False,False
306,307,35,923,0,3,3,2,1403.5,954.82,42688.0,1,44.0,151,2,1,19.0,1977,6,26,6,1970,1,1,3,False,False,False,False
307,308,7,3353,5,2,2,2,980.37,234.43,38258.0,0,91.0,161,6,2,1.0,1994,4,21,3,1970,1,1,3,True,False,False,False
308,309,68,3394,3,3,3,2,1636.9,44.71,40410.0,1,39.0,69,3,2,22.0,1974,6,26,2,1970,1,1,3,False,False,False,False
309,310,75,3213,0,4,3,1,1873.97,863.95,38193.0,0,27.0,106,9,0,16.0,1971,9,26,6,1970,1,1,3,True,False,False,False
310,311,77,3260,6,3,3,2,1769.64,108.76,40672.0,0,6.0,140,9,1,11.0,1979,5,30,2,1970,1,1,3,False,False,False,False
311,312,1,1015,0,3,3,2,1403.5,954.82,42688.0,1,7.0,192,3,2,17.0,1955,4,1,4,1970,1,1,3,False,False,False,False
312,313,81,2266,4,3,3,2,1151.96,649.49,36498.0,1,74.0,106,8,1,1.0,1998,10,11,6,1970,1,1,3,False,False,False,False
313,314,6,58,3,3,1,2,227.88,136.73,39298.0,0,26.0,113,2,0,17.0,1967,7,4,1,1970,1,1,3,True,False,True,False
314,315,40,3118,5,2,3,1,1894.19,598.76,37823.0,1,54.0,110,3,1,9.0,1993,1,22,4,1970,1,1,3,False,False,True,False
315,316,62,1414,4,3,3,2,478.16,298.72,42105.0,0,57.0,88,8,2,10.0,1980,2,29,4,1970,1,1,3,True,False,False,False
316,317,90,2202,2,3,2,2,363.01,290.41,36367.0,0,46.0,119,2,0,8.0,1977,8,19,4,1970,1,1,3,True,False,True,False
317,318,32,2144,0,3,3,2,642.7,211.37,33888.0,0,12.0,114,7,2,9.0,1978,4,11,1,1970,1,1,3,True,False,True,False
318,319,65,1033,6,3,3,2,1807.45,778.69,37499.0,1,70.0,106,6,0,3.0,1995,1,6,4,1970,1,1,3,True,False,True,False
319,320,15,2157,2,3,2,2,958.74,748.9,38693.0,0,52.0,43,7,2,19.0,1978,1,30,0,1970,1,1,3,False,False,True,False
320,321,36,1097,4,3,2,2,945.04,507.58,39526.0,0,71.0,66,2,2,18.0,1968,1,31,2,1970,1,1,3,True,False,False,False
321,322,12,2757,6,3,3,2,1231.15,161.6,38216.0,0,65.0,106,2,0,8.0,1961,2,18,5,1970,1,1,3,False,False,False,False
322,323,67,87,2,2,3,2,544.05,376.84,38647.0,1,78.0,63,2,2,8.0,1974,4,23,1,1970,1,1,3,False,False,True,False
323,324,87,2049,3,3,3,2,1636.9,44.71,40410.0,1,21.0,24,5,1,5.0,1962,2,12,0,1970,1,1,3,False,False,False,False
324,325,62,952,4,3,3,2,478.16,298.72,33879.0,0,34.0,187,2,0,6.0,1971,6,13,6,1970,1,1,3,True,False,True,False
325,326,55,1745,5,2,3,1,1894.19,598.76,34143.0,0,37.0,40,2,2,6.0,1955,8,23,1,1970,1,1,3,True,False,False,False
326,327,1,40,0,3,3,2,1403.5,954.82,42688.0,0,91.0,117,5,0,14.0,1981,10,27,1,1970,1,1,3,False,False,True,False
327,328,98,372,5,3,1,2,358.39,215.03,33364.0,0,19.0,82,7,0,4.0,1987,8,13,3,1970,1,1,3,True,False,True,False
328,329,79,1627,2,3,3,2,1555.58,818.01,37873.0,1,44.0,98,1,0,16.0,1961,11,19,6,1970,1,1,3,False,False,True,False
329,330,1,444,0,3,3,2,1403.5,954.82,41167.0,0,32.0,169,5,2,8.0,1967,2,24,4,1970,1,1,3,True,False,False,False
330,331,61,217,2,3,3,3,586.45,521.94,33429.0,0,63.0,106,5,1,16.0,1979,12,9,6,1970,1,1,3,False,False,False,False
331,332,71,1656,4,3,1,1,1842.92,1105.75,38859.0,1,59.0,40,2,2,7.0,1977,7,22,4,1970,1,1,3,True,False,True,False
332,333,58,485,3,2,3,2,1280.28,829.51,37220.0,0,23.0,172,5,1,20.0,1974,11,8,4,1970,1,1,3,False,False,True,False
333,334,86,2252,2,2,1,1,774.53,464.72,36361.0,2,31.0,181,4,1,10.683238709017441,1977,8,31,2,1970,1,1,3,True,False,False,False
334,335,95,3103,0,3,3,1,569.56,528.43,37874.0,0,5.0,143,8,2,20.0,1953,10,21,2,1970,1,1,3,False,False,False,False
335,336,55,506,5,2,3,1,1894.19,598.76,37823.0,0,43.0,84,8,2,21.0,1985,2,14,3,1970,1,1,3,False,False,True,False
336,337,82,1615,2,3,1,2,1148.64,689.18,41533.0,0,75.0,106,1,2,7.0,1971,2,4,3,1970,1,1,3,True,False,False,False
337,338,32,1881,0,3,3,2,642.7,211.37,37698.0,1,61.0,131,6,0,12.0,1957,12,10,1,1970,1,1,3,True,False,True,False
338,339,65,2903,6,3,3,2,1807.45,778.69,37499.0,1,47.0,115,5,0,9.0,1977,9,20,1,1970,1,1,3,True,False,True,False
339,340,49,1274,5,2,3,2,533.51,400.13,41064.0,1,12.0,101,5,2,20.0,1977,11,16,2,1970,1,1,3,False,False,False,False
340,341,1,1443,0,3,3,2,1403.5,954.82,38573.0,0,47.0,106,2,0,22.0,1986,7,25,4,1970,1,1,3,True,False,False,False
341,342,24,2091,4,2,3,1,1777.8,820.78,40670.0,0,27.0,112,0,2,9.0,1980,6,22,6,1970,1,1,3,False,False,False,False
342,343,61,1478,2,3,3,3,586.45,521.94,33429.0,1,40.0,186,2,1,9.0,1992,12,5,5,1970,1,1,3,False,False,False,False
343,344,7,1493,0,3,3,3,1311.44,1167.18,33888.0,0,51.0,66,0,1,22.0,1987,8,12,2,1970,1,1,3,False,False,False,False
344,345,84,1614,0,2,3,2,792.9,594.68,33879.0,1,2.0,106,6,1,8.0,1984,8,12,6,1970,1,1,3,False,False,False,False
345,346,48,476,6,3,3,2,1762.96,950.52,41848.0,1,65.0,48,6,2,14.0,1989,4,21,4,1970,1,1,3,False,False,False,False
346,347,16,1777,2,3,1,3,1661.92,1479.11,34586.0,0,47.0,147,8,0,1.0,1994,5,2,0,1970,1,1,3,False,False,True,False
347,348,40,940,3,3,1,2,1458.17,874.9,38750.0,0,3.0,19,5,2,9.0,1987,6,16,1,1970,1,1,3,False,False,False,False
348,349,100,2930,2,2,3,2,1036.59,206.35,33364.0,1,46.0,23,1,2,3.0,1997,7,25,4,1970,1,1,3,False,False,True,False
349,350,27,2354,5,3,3,2,499.53,388.72,36334.0,0,99.0,120,8,2,17.0,1958,12,19,4,1970,1,1,3,False,False,True,False
350,351,59,1582,4,3,3,1,1061.56,733.58,34170.0,1,32.0,113,7,2,4.0,1978,1,14,5,1970,1,1,3,False,False,False,False
351,352,34,416,2,2,1,1,774.53,464.72,35052.0,0,14.0,155,6,2,1.0,1997,6,23,0,1970,1,1,3,True,False,False,False
352,353,18,1013,2,3,1,2,1148.64,689.18,42226.0,0,53.0,119,8,1,17.0,1976,9,6,0,1970,1,1,3,False,False,True,False
353,354,83,533,4,4,3,1,2083.94,675.03,41533.0,1,40.0,53,8,2,11.0,1981,12,14,0,1970,1,1,3,False,False,False,False
354,355,82,968,0,2,3,2,1538.99,829.65,34115.0,1,96.0,9,4,1,16.0,1955,6,16,3,1970,1,1,3,True,False,True,False
355,356,88,727,2,3,3,2,1198.46,381.1,36145.0,1,98.0,150,5,2,3.0,1978,10,10,1,1970,1,1,3,False,False,True,False
356,357,77,1160,2,2,3,1,1240.31,795.1,40553.0,0,98.0,164,4,0,10.0,1965,4,8,3,1970,1,1,3,False,False,False,False
357,358,6,3425,3,3,1,2,227.88,136.73,33549.0,1,32.0,75,5,2,12.0,1986,4,5,5,1970,1,1,3,True,False,True,False
358,359,10,1614,4,3,3,2,1945.43,333.18,37499.0,1,2.0,106,6,1,8.0,1984,8,12,6,1970,1,1,3,False,False,True,False
359,360,69,2140,2,2,3,1,1240.31,795.1,40553.0,1,59.0,87,9,1,21.0,1976,9,30,3,1970,1,1,3,False,False,True,False
360,361,15,2589,6,3,3,2,1292.84,13.44,39915.0,0,42.0,106,6,1,8.0,1965,8,2,0,1970,1,1,3,False,False,False,False
361,362,7,2920,5,2,2,2,980.37,234.43,41701.0,2,0.0,38,4,2,10.683238709017441,1977,8,31,2,1970,1,1,3,True,False,True,False
362,363,73,62,4,3,3,2,1945.43,333.18,37499.0,0,38.0,106,4,2,22.0,1979,7,6,4,1970,1,1,3,True,False,True,False
363,364,32,1112,0,3,3,2,642.7,211.37,37337.0,1,25.0,106,6,2,13.0,1981,5,22,4,1970,1,1,3,True,False,False,False
364,365,39,1995,0,3,3,1,1812.75,582.48,39427.0,0,6.0,27,6,2,11.0,1969,3,26,2,1970,1,1,3,True,False,True,False
365,366,28,1965,2,3,3,3,1216.14,1082.36,42696.0,1,81.0,190,8,2,3.0,1973,12,14,4,1970,1,1,3,True,False,False,False
366,367,0,1614,1,1,0,0,850.89,556.0469512209312,38199.77654900773,1,2.0,106,6,1,8.0,1984,8,12,6,1970,1,1,3,False,False,False,False
367,368,25,366,3,3,1,2,2005.66,1203.4,41009.0,0,7.0,98,1,1,19.0,1954,1,8,4,1970,1,1,3,False,False,True,False
368,369,32,2682,0,3,1,2,1179.0,707.4,41434.0,0,54.0,8,5,1,20.0,1987,11,1,6,1970,1,1,3,True,False,False,False
369,370,78,2993,0,3,3,1,1765.3,709.48,38193.0,0,85.0,82,2,0,4.0,1995,3,7,1,1970,1,1,3,False,False,True,False
370,371,44,1887,6,3,3,2,1769.64,108.76,40672.0,0,22.0,62,4,0,8.0,1965,6,22,1,1970,1,1,3,True,False,False,False
371,372,56,1692,3,3,3,2,183.86,137.9,41047.0,0,85.0,152,3,2,17.0,1967,4,7,4,1970,1,1,3,True,False,True,False
372,373,1,1927,0,3,3,2,1403.5,954.82,41167.0,0,11.0,160,5,0,8.0,1975,7,15,1,1970,1,1,3,True,False,False,False
373,374,15,2567,2,3,2,2,958.74,748.9,38693.0,1,97.0,179,2,2,22.0,1975,1,13,0,1970,1,1,3,False,False,False,False
374,375,17,3276,6,4,3,1,1362.99,57.74,34079.0,1,10.0,97,6,1,3.0,1979,4,18,2,1970,1,1,3,False,False,True,False
375,376,0,1808,4,3,3,2,478.16,298.72,41245.0,1,98.0,94,8,1,17.0,1965,12,15,2,1970,1,1,3,False,False,False,False
376,377,7,2368,5,2,2,2,980.37,234.43,38258.0,0,98.0,39,5,2,10.0,1993,1,22,4,1970,1,1,3,False,False,False,False
